candidate_id,pair_id_a,pair_id_b,image_path_a,image_path_b,caption_a,caption_b,image_similarity,text_similarity,joint_similarity,max_similarity,signals,bucket,label,annotator,audit_label,notes,needs_audit,label_options,annotation_guideline,final_label,adjudication_status,is_positive,image_pred,text_pred,naive_pred,joint_pred,image_correct,text_correct,naive_correct,joint_correct,joint_error_type,image_error_type,caption_equal,image_minus_joint,text_minus_image
cand_129908,cc3m_7929,cc3m_51620,D:\data\cc3m_subset_200k\cc3m_7929.jpg,D:\data\cc3m_subset_200k\cc3m_51620.jpg,view from the southwest - full - height view,view from the south on full - height view,0.77028489112854,0.9553185105323792,0.8628016710281372,0.9553185105323792,image|joint,very_high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,0,1,1,1,1,0,0,0,fp,,0,-0.092517,0.185034
cand_130862,cc3m_90021,cc3m_140975,D:\data\cc3m_subset_200k\cc3m_90021.jpg,D:\data\cc3m_subset_200k\cc3m_140975.jpg,illustration of the flag looking like it is painted onto a wall,illustration of the national flag looking like it is painted on a wall,0.7689517736434937,0.9548137187957764,0.8618826866149902,0.9548137187957764,image|joint|text,very_high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,0,1,1,1,1,0,0,0,fp,,0,-0.092931,0.185862
cand_131711,cc3m_64417,cc3m_97184,D:\data\cc3m_subset_200k\cc3m_64417.jpg,D:\data\cc3m_subset_200k\cc3m_97184.jpg,high quality map of a city is a state with borders of the municipalities,high quality map is a county with borders of the municipalities,0.7917077541351318,0.9544109106063843,0.8730593323707581,0.9544109106063843,joint|text,very_high,not-duplicate,wzy,not-duplicate,,1,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,agreed,0,0,1,1,1,1,0,0,0,fp,,0,-0.081352,0.162703
cand_131990,cc3m_72999,cc3m_84754,D:\data\cc3m_subset_200k\cc3m_72999.jpg,D:\data\cc3m_subset_200k\cc3m_84754.jpg,soccer player and battle for the ball,football player and battle for the ball,0.7560464143753052,0.9542478919029236,0.855147123336792,0.9542478919029236,image|joint,very_high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,0,1,1,1,1,0,0,0,fp,,0,-0.099101,0.198201
cand_136677,cc3m_24389,cc3m_119233,D:\data\cc3m_subset_200k\cc3m_24389.jpg,D:\data\cc3m_subset_200k\cc3m_119233.jpg,pickup truck of the year day,pickup truck of the year,0.7897008657455444,0.9518035650253296,0.870752215385437,0.9518035650253296,image|joint|text,very_high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,0,1,1,1,1,0,0,0,fp,,0,-0.081051,0.162103
cand_138515,cc3m_102320,cc3m_196414,D:\data\cc3m_subset_200k\cc3m_102320.jpg,D:\data\cc3m_subset_200k\cc3m_196414.jpg,an establishing shot of an american flag blowing in the wind at sunset .,a torn and tattered flag waves in the wind,0.9509456157684326,0.6687628030776978,0.80985426902771,0.9509456157684326,image|joint,very_high,near-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,not_audited,1,1,1,1,0,1,1,1,0,fn,,0,0.141091,-0.282183
cand_143055,cc3m_158723,cc3m_204668,D:\data\cc3m_subset_200k\cc3m_158723.jpg,D:\data\cc3m_subset_200k\cc3m_204668.jpg,actors celebrates the 200th episode .,actor celebrates the 200th episode .,0.7994505763053894,0.9487031698226929,0.8740769624710083,0.9487031698226929,image|joint|text,high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,0,1,1,1,1,0,0,0,fp,,0,-0.074626,0.149253
cand_146895,cc3m_12676,cc3m_67588,D:\data\cc3m_subset_200k\cc3m_12676.jpg,D:\data\cc3m_subset_200k\cc3m_67588.jpg,instrumental rock artist performs on stage,progressive rock artist of instrumental rock artist performs on stage,0.7730021476745605,0.9468314051628113,0.8599168062210083,0.9468314051628113,image|joint|text,high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,0,1,1,1,1,0,0,0,fp,,0,-0.086915,0.173829
cand_155360,cc3m_9847,cc3m_98442,D:\data\cc3m_subset_200k\cc3m_9847.jpg,D:\data\cc3m_subset_200k\cc3m_98442.jpg,images from the girls basketball game in a city .,images from the girls basketball game .,0.7970914840698242,0.9429122805595398,0.8700018525123596,0.9429122805595398,joint,high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,0,1,1,1,1,0,0,0,fp,,0,-0.072910,0.145821
cand_159574,cc3m_141563,cc3m_172445,D:\data\cc3m_subset_200k\cc3m_141563.jpg,D:\data\cc3m_subset_200k\cc3m_172445.jpg,person performs as part of festival .,artist performs during the festival .,0.7818371057510376,0.9410520792007446,0.8614445328712463,0.9410520792007446,image|joint,high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,0,1,1,1,1,0,0,0,fp,,0,-0.079607,0.159215
cand_175061,cc3m_90415,cc3m_156692,D:\data\cc3m_subset_200k\cc3m_90415.jpg,D:\data\cc3m_subset_200k\cc3m_156692.jpg,images at girls basketball game .,images from the girls basketball game .,0.7738942503929138,0.9344685077667236,0.8541814088821411,0.9344685077667236,image|joint,high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,0,1,1,1,1,0,0,0,fp,,0,-0.080287,0.160574
cand_177531,cc3m_28894,cc3m_77572,D:\data\cc3m_subset_200k\cc3m_28894.jpg,D:\data\cc3m_subset_200k\cc3m_77572.jpg,vector illustration of a banner for holiday .,vector illustration of a background for holiday .,0.780707836151123,0.9335291981697083,0.857118546962738,0.9335291981697083,image|joint,high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,0,1,1,1,1,0,0,0,fp,,0,-0.076411,0.152821
cand_180911,cc3m_150330,cc3m_165698,D:\data\cc3m_subset_200k\cc3m_150330.jpg,D:\data\cc3m_subset_200k\cc3m_165698.jpg,person performs during a bullfight at the bullring .,matador performs during a bullfight at the bullring .,0.7727600932121277,0.9322160482406616,0.852488100528717,0.9322160482406616,image|joint|text,high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,0,1,1,1,1,0,0,0,fp,,0,-0.079728,0.159456
cand_182757,cc3m_97540,cc3m_185011,D:\data\cc3m_subset_200k\cc3m_97540.jpg,D:\data\cc3m_subset_200k\cc3m_185011.jpg,vector icon of a phone,flat icon of a phone,0.7734413146972656,0.9315117001533508,0.8524764180183411,0.9315117001533508,image|joint|text,high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,0,1,1,1,1,0,0,0,fp,,0,-0.079035,0.158070
cand_183991,cc3m_64201,cc3m_189317,D:\data\cc3m_subset_200k\cc3m_64201.jpg,D:\data\cc3m_subset_200k\cc3m_189317.jpg,rhythm and blues artist performs on stage,rhythm and blues artist performs during festival,0.7714403867721558,0.9310331344604492,0.8512368202209473,0.9310331344604492,image|joint,high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,0,1,1,1,1,0,0,0,fp,,0,-0.079796,0.159593
cand_184388,cc3m_58328,cc3m_65390,D:\data\cc3m_subset_200k\cc3m_58328.jpg,D:\data\cc3m_subset_200k\cc3m_65390.jpg,images from the boys basketball game .,images at boys basketball game .,0.7862189412117004,0.9308860301971436,0.8585523366928101,0.9308860301971436,image|joint,high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,0,1,1,1,1,0,0,0,fp,,0,-0.072333,0.144667
cand_213325,cc3m_154978,cc3m_197407,D:\data\cc3m_subset_200k\cc3m_154978.jpg,D:\data\cc3m_subset_200k\cc3m_197407.jpg,wheat waving in the wind,ripe barley on the field on late summer afternoon,0.9206782579421997,0.7041637897491455,0.8124210834503174,0.9206782579421997,image,high,near-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,not_audited,1,1,1,1,0,1,1,1,0,fn,,0,0.108257,-0.216514
cand_220194,cc3m_23550,cc3m_194888,D:\data\cc3m_subset_200k\cc3m_23550.jpg,D:\data\cc3m_subset_200k\cc3m_194888.jpg,seamless pattern of angry metallic stylized skulls with huge teeth and no lower jaw in a fantasy or themed background,seamless pattern with skulls on a black background .,0.9183716177940369,0.7345722913742065,0.8264719843864441,0.9183716177940369,image|joint|text,high,near-duplicate,wzy,near-duplicate,,1,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,agreed,1,1,1,1,0,1,1,1,0,fn,,0,0.091900,-0.183799
cand_220673,cc3m_144215,cc3m_156963,D:\data\cc3m_subset_200k\cc3m_144215.jpg,D:\data\cc3m_subset_200k\cc3m_156963.jpg,golden pattern on a black background .,gold flower pattern on the black background,0.7949156761169434,0.9182100892066956,0.8565629124641418,0.9182100892066956,joint|text,high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,0,1,1,1,1,0,0,0,fp,,0,-0.061647,0.123294
cand_229966,cc3m_99579,cc3m_149118,D:\data\cc3m_subset_200k\cc3m_99579.jpg,D:\data\cc3m_subset_200k\cc3m_149118.jpg,interior of an old abandoned classic car,beautiful image of the interior of an old abandoned pickup truck,0.7850489020347595,0.9152225255966187,0.8501358032226562,0.9152225255966187,image|joint|text,high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,0,1,1,1,1,0,0,0,fp,,0,-0.065087,0.130174
cand_265807,cc3m_91857,cc3m_149759,D:\data\cc3m_subset_200k\cc3m_91857.jpg,D:\data\cc3m_subset_200k\cc3m_149759.jpg,view of dramatic clouds at sunset looking,light breaking through storm clouds over sea,0.9049382209777832,0.7350841164588928,0.8200112581253052,0.9049382209777832,image|joint,high,near-duplicate,wzy,near-duplicate,,1,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,agreed,1,1,1,1,0,1,1,1,0,fn,,0,0.084927,-0.169854
cand_287257,cc3m_108642,cc3m_110614,D:\data\cc3m_subset_200k\cc3m_108642.jpg,D:\data\cc3m_subset_200k\cc3m_110614.jpg,sunset at the beach with wave and beautiful colors,"rainy clouds in the sunset , above the sea",0.8994802832603455,0.7128171324729919,0.8061487674713135,0.8994802832603455,image,high,near-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,not_audited,1,1,1,1,0,1,1,1,0,fn,,0,0.093332,-0.186663
cand_289617,cc3m_51949,cc3m_155888,D:\data\cc3m_subset_200k\cc3m_51949.jpg,D:\data\cc3m_subset_200k\cc3m_155888.jpg,vibrant red maple leaves during the autumn season,autumn and a maple tree displaying the seasonal colour of its leafs,0.8989216089248657,0.7706087827682495,0.8347653150558472,0.8989216089248657,image|joint,high,near-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,not_audited,1,1,1,1,0,1,1,1,0,fn,,0,0.064156,-0.128313
cand_294321,cc3m_77427,cc3m_97310,D:\data\cc3m_subset_200k\cc3m_77427.jpg,D:\data\cc3m_subset_200k\cc3m_97310.jpg,small wooden boat moored up on a beach,old fishing boat marooned on the shingle beach,0.8977550268173218,0.7812225818634033,0.8394888639450073,0.8977550268173218,image|joint,high,near-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,not_audited,1,1,1,1,0,1,1,1,0,fn,,0,0.058266,-0.116532
cand_302951,cc3m_81970,cc3m_190208,D:\data\cc3m_subset_200k\cc3m_81970.jpg,D:\data\cc3m_subset_200k\cc3m_190208.jpg,1489cc saloon at show which took place,restored car at a rally,0.8957313299179077,0.7434605956077576,0.8195959329605103,0.8957313299179077,image|joint,high,near-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,not_audited,1,1,1,1,0,1,1,1,0,fn,,0,0.076135,-0.152271
cand_313477,cc3m_86643,cc3m_183729,D:\data\cc3m_subset_200k\cc3m_86643.jpg,D:\data\cc3m_subset_200k\cc3m_183729.jpg,close view of the sun setting over the sea with a colourful sky,sun setting over the ocean : free,0.8933901786804199,0.7954562902450562,0.8444232940673828,0.8933901786804199,image|joint,high,near-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,not_audited,1,1,1,1,0,1,1,1,0,fn,,0,0.048967,-0.097934
cand_318789,cc3m_173413,cc3m_176880,D:\data\cc3m_subset_200k\cc3m_173413.jpg,D:\data\cc3m_subset_200k\cc3m_176880.jpg,happy school children answering a question in the classroom,"answering a question , person in the classroom",0.8921852111816406,0.7483989596366882,0.8202921152114868,0.8921852111816406,image|joint,high,near-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,not_audited,1,1,1,1,0,1,1,1,0,fn,,0,0.071893,-0.143786
cand_322743,cc3m_144504,cc3m_192241,D:\data\cc3m_subset_200k\cc3m_144504.jpg,D:\data\cc3m_subset_200k\cc3m_192241.jpg,fireworks display at a party or celebration with rockets bursting high in the sky in a colorful shower of fiery sparks,fireworks fill the sky after a performance by a city .,0.8913118839263916,0.7662103176116943,0.828761100769043,0.8913118839263916,image,high,near-duplicate,wzy,near-duplicate,,1,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,agreed,1,1,1,1,0,1,1,1,0,fn,,0,0.062551,-0.125102
cand_325667,cc3m_31442,cc3m_59215,D:\data\cc3m_subset_200k\cc3m_31442.jpg,D:\data\cc3m_subset_200k\cc3m_59215.jpg,fireworks captured with a drone,fireworks flashing in the night sky,0.8906933665275574,0.7436808347702026,0.8171871900558472,0.8906933665275574,joint,high,near-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,not_audited,1,1,1,1,0,1,1,1,0,fn,,0,0.073506,-0.147013
cand_330923,cc3m_27664,cc3m_194360,D:\data\cc3m_subset_200k\cc3m_27664.jpg,D:\data\cc3m_subset_200k\cc3m_194360.jpg,"cute funny seamless background pattern with many repeating different sized dotted blue bubbles , on the light blue background",seamless texture with waves of white swirls on a blue background,0.8895736932754517,0.7158147096633911,0.8026942014694214,0.8895736932754517,image|joint,high,near-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,not_audited,1,1,1,1,0,1,1,1,0,fn,,0,0.086879,-0.173759
cand_335010,cc3m_27509,cc3m_65572,D:\data\cc3m_subset_200k\cc3m_27509.jpg,D:\data\cc3m_subset_200k\cc3m_65572.jpg,northern lights over the glacier,to spend the night under the stars to see the northern lights,0.8887204527854919,0.73918616771698,0.8139533400535583,0.8887204527854919,image|joint,high,near-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,not_audited,1,1,1,1,0,1,1,1,0,fn,,0,0.074767,-0.149534
cand_337017,cc3m_51353,cc3m_119814,D:\data\cc3m_subset_200k\cc3m_51353.jpg,D:\data\cc3m_subset_200k\cc3m_119814.jpg,wild chamomile are swaying in the wind,daisy flowers in bloom in the garden,0.8883084058761597,0.7607671618461609,0.8245377540588379,0.8883084058761597,image|joint,high,near-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,not_audited,1,1,1,1,0,1,1,1,0,fn,,0,0.063771,-0.127541
cand_337474,cc3m_44445,cc3m_101289,D:\data\cc3m_subset_200k\cc3m_44445.jpg,D:\data\cc3m_subset_200k\cc3m_101289.jpg,these coconuts are rip and ready to be harvested in a tall palm tree,coconut palm trees swaying in the wind,0.8882242441177368,0.7867028713226318,0.8374635577201843,0.8882242441177368,image|joint|text,high,near-duplicate,wzy,near-duplicate,,1,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,agreed,1,1,1,1,0,1,1,1,0,fn,,0,0.050761,-0.101521
cand_353457,cc3m_57892,cc3m_146318,D:\data\cc3m_subset_200k\cc3m_57892.jpg,D:\data\cc3m_subset_200k\cc3m_146318.jpg,tinted maple leaves in from of a backdrop of autumn colors .,maple leaf in the rainy day,0.8849712610244751,0.731186032295227,0.8080786466598511,0.8849712610244751,image|joint,high,near-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,not_audited,1,1,1,1,0,1,1,1,0,fn,,0,0.076893,-0.153785
cand_369085,cc3m_786,cc3m_149297,D:\data\cc3m_subset_200k\cc3m_786.jpg,D:\data\cc3m_subset_200k\cc3m_149297.jpg,sea waves running on the sandy shore leaving a foam in slow motion,water waves on the beach,0.8819208145141602,0.8061562180519104,0.8440386056900024,0.8819208145141602,image|joint,high,near-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,not_audited,1,1,1,1,0,1,1,1,0,fn,,0,0.037882,-0.075765
cand_392544,cc3m_46793,cc3m_70772,D:\data\cc3m_subset_200k\cc3m_46793.jpg,D:\data\cc3m_subset_200k\cc3m_70772.jpg,view from above the clouds,the aircraft flying above the clouds,0.8776335716247559,0.7773079872131348,0.8274707794189453,0.8776335716247559,joint,high,near-duplicate,wzy,near-duplicate,,1,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,agreed,1,1,1,1,0,1,1,1,0,fn,,0,0.050163,-0.100326
cand_397113,cc3m_11223,cc3m_70531,D:\data\cc3m_subset_200k\cc3m_11223.jpg,D:\data\cc3m_subset_200k\cc3m_70531.jpg,vector illustration of red balloon on a white background .,"a selection of red , white and blue balloons isolated on white .",0.8768790364265442,0.7259411811828613,0.8014101982116699,0.8768790364265442,image|joint|text,high,near-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,not_audited,1,1,1,1,0,1,1,1,0,fn,,0,0.075469,-0.150938
cand_412819,cc3m_75781,cc3m_186412,D:\data\cc3m_subset_200k\cc3m_75781.jpg,D:\data\cc3m_subset_200k\cc3m_186412.jpg,dramatic sky over the coast,heavy storm clouds at sunset on a beach,0.8741940855979919,0.7963975667953491,0.8352957963943481,0.8741940855979919,image|joint,high,near-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,not_audited,1,1,1,1,0,1,1,1,0,fn,,0,0.038898,-0.077797
cand_417415,cc3m_134831,cc3m_161284,D:\data\cc3m_subset_200k\cc3m_134831.jpg,D:\data\cc3m_subset_200k\cc3m_161284.jpg,women 's hands holding the ring in his hands,young woman with beautiful nail polish wearing a diamond ring on her finger,0.8734411001205444,0.7522627115249634,0.8128520250320435,0.8734411001205444,image|joint|text,high,near-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,not_audited,1,1,1,1,0,1,1,1,0,fn,,0,0.060589,-0.121178
cand_424690,cc3m_97483,cc3m_147479,D:\data\cc3m_subset_200k\cc3m_97483.jpg,D:\data\cc3m_subset_200k\cc3m_147479.jpg,an adult bald eagle perched in the center of the frame looking right as he watches other eagles fly past,this bald eagle was photographed on the property .,0.8722630739212036,0.7399332523345947,0.806098222732544,0.8722630739212036,image|joint,high,near-duplicate,wzy,near-duplicate,,1,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,agreed,1,1,1,1,0,1,1,1,0,fn,,0,0.066165,-0.132330
cand_429226,cc3m_40927,cc3m_81760,D:\data\cc3m_subset_200k\cc3m_40927.jpg,D:\data\cc3m_subset_200k\cc3m_81760.jpg,fresh beer in a plastic glass on the table,glasses of beer on a table in pub .,0.8715280294418335,0.739355206489563,0.8054416179656982,0.8715280294418335,image|joint,high,near-duplicate,wzy,near-duplicate,,1,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,agreed,1,1,1,1,0,1,1,1,0,fn,,0,0.066086,-0.132173
cand_438843,cc3m_14807,cc3m_36878,D:\data\cc3m_subset_200k\cc3m_14807.jpg,D:\data\cc3m_subset_200k\cc3m_36878.jpg,pale clouds in a deep blue sky over the light of a setting sun,clouds moving in the blue sky,0.8700077533721924,0.777548611164093,0.8237782716751099,0.8700077533721924,image|joint,high,near-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,not_audited,1,1,1,1,0,1,1,1,0,fn,,0,0.046229,-0.092459
cand_446843,cc3m_47213,cc3m_96829,D:\data\cc3m_subset_200k\cc3m_47213.jpg,D:\data\cc3m_subset_200k\cc3m_96829.jpg,watch amazing show of northern lights in the night sky,"aurora borealis , or the northern lights appear bright in the night sky .",0.813052773475647,0.868738055229187,0.8408954739570618,0.868738055229187,image|joint,high,near-duplicate,wzy,near-duplicate,,1,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,agreed,1,1,1,1,0,1,1,1,0,fn,,0,-0.027843,0.055685
cand_467341,cc3m_66712,cc3m_138703,D:\data\cc3m_subset_200k\cc3m_66712.jpg,D:\data\cc3m_subset_200k\cc3m_138703.jpg,a tree 's leaves sway in the wind,sunlight breaks through the green leave in the wind,0.8656127452850342,0.7776596546173096,0.8216362595558167,0.8656127452850342,image|joint,high,near-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,not_audited,1,1,1,1,0,1,1,1,0,fn,,0,0.043976,-0.087953
cand_474229,cc3m_96255,cc3m_122767,D:\data\cc3m_subset_200k\cc3m_96255.jpg,D:\data\cc3m_subset_200k\cc3m_122767.jpg,mountain stream flowing in the forest between the stones,a rocky mountain river flowing noisy in summer afternoon time landscape .,0.8645869493484497,0.8171282410621643,0.8408575654029846,0.8645869493484497,image|joint,high,near-duplicate,wzy,near-duplicate,,1,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,agreed,1,1,1,1,0,1,1,1,0,fn,,0,0.023729,-0.047459
cand_486503,cc3m_6181,cc3m_200146,D:\data\cc3m_subset_200k\cc3m_6181.jpg,D:\data\cc3m_subset_200k\cc3m_200146.jpg,threatening storm clouds above the landscape,storm passes near the town,0.8628262281417847,0.8211839199066162,0.8420050740242004,0.8628262281417847,image|joint|text,high,near-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,not_audited,1,1,1,1,0,1,1,1,0,fn,,0,0.020821,-0.041642
